id_pncp,nome,cnpj,data_inclusao_pncp,categoria_instituicao,esfera,uf,plataforma_tecnologia,url_portal_acesso,endpoint_consulta_pncp,estrategia_conector,grau_reaproveitamento
337,DURA-LEX SISTEMAS DE GESTAO PUBLICA LTDA-EPP,86.952.587/0001-54,2024-10-03,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=86952587000154,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=86952587000154,PNCP_API_CONSULTA,Médio (Específico da Entidade)
340,MINISTERIO PUBLICO DO ESTADO DE SANTA CATARINA PROCURADORIA GERAL DE JUSTICA,76.276.849/0001-54,2024-10-22,Poder Judiciário / Funções Essenciais,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=76276849000154,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=76276849000154,PNCP_API_CONSULTA,Médio (Específico da Entidade)
341,UMUPP,42.715.505/0001-82,2024-10-31,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=42715505000182,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=42715505000182,PNCP_API_CONSULTA,Médio (Específico da Entidade)
342,PREFEITURA MUNICIPAL DO RIO GRANDE,88.566.872/0001-62,2024-11-21,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=88566872000162,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=88566872000162,PNCP_API_CONSULTA,Médio (Específico da Entidade)
344,ASSECASP - ASSESSORIA EM CONTABILIDADE APLICADA AO SETOR PÚBLICO LTDA.,21.840.933/0001-67,2024-12-13,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=21840933000167,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=21840933000167,PNCP_API_CONSULTA,Médio (Específico da Entidade)
345,SECRETARIA DE GESTÃO E GOVERNO DIGITAL,39.467.292/0001-02,2024-12-18,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=39467292000102,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=39467292000102,PNCP_API_CONSULTA,Médio (Específico da Entidade)
346,SECRETARIA DE ESTADO DE INFRAESTRUTURA,05.533.935/0001-57,2025-01-06,Governo Estadual / Secretaria Central,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=05533935000157,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=05533935000157,PNCP_API_CONSULTA,Médio (Específico da Entidade)
348,TRIBUNAL REGIONAL FEDERAL DA 5º REGIÃO,24.130.072/0001-11,2025-01-14,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=24130072000111,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=24130072000111,PNCP_API_CONSULTA,Médio (Específico da Entidade)
349,SITCON TECNOLOGIA DA INFORMAÇÃO,10.308.170/0001-91,2025-01-15,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=10308170000191,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=10308170000191,PNCP_API_CONSULTA,Médio (Específico da Entidade)
350,PORTAL GOV SERVICOS DIGITAIS LTDA / PORTAL GOV,25.176.060/0001-90,2025-01-20,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=25176060000190,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=25176060000190,PNCP_API_CONSULTA,Médio (Específico da Entidade)
351,CONTRATA+BRASIL,11.006.269/0001-00,2025-02-06,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=11006269000100,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=11006269000100,PNCP_API_CONSULTA,Médio (Específico da Entidade)
353,TENOSOFT SOFTWARE LTDA,03.527.052/0001-09,2025-02-06,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=03527052000109,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=03527052000109,PNCP_API_CONSULTA,Médio (Específico da Entidade)
354,"FUNCATE- FUNDAÇÃO DE CIÊNCIA, APLICAÇÕES E TECNOLOGIA ESPACIAIS",51.619.104/0001-10,2025-02-18,Autarquia / Empresa Pública / Fundação / Consórcio,Estadual / Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=51619104000110,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=51619104000110,PNCP_API_CONSULTA,Médio (Específico da Entidade)
355,GARANHUNS CAMARA MUNICIPAL,11.478.534/0001-44,2025-02-20,Câmara / Poder Legislativo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=11478534000144,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=11478534000144,PNCP_API_CONSULTA,Médio (Específico da Entidade)
356,GREENCOMPRAS,06.553.564/0001-38,2025-02-21,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=06553564000138,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=06553564000138,PNCP_API_CONSULTA,Médio (Específico da Entidade)
357,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL,33.657.248/0001-89,2025-02-25,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=33657248000189,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=33657248000189,PNCP_API_CONSULTA,Médio (Específico da Entidade)
361,REDE GERAL SERVIÇOS,08.241.186/0001-82,2025-03-13,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=08241186000182,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=08241186000182,PNCP_API_CONSULTA,Médio (Específico da Entidade)
362,SUPERIOR TRIBUNAL MILITAR,00.497.560/0001-01,2025-03-19,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=00497560000101,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=00497560000101,PNCP_API_CONSULTA,Médio (Específico da Entidade)
363,SISTEMA CORPORATIVO DE GESTÃO DE CONTRATOS DO DISTRITO FEDERAL (E-CONTRATOSDF),00.394.601/0001-26,2025-03-25,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=00394601000126,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=00394601000126,PNCP_API_CONSULTA,Médio (Específico da Entidade)
364,SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS,04.407.029/0001-43,2025-04-03,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=04407029000143,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=04407029000143,PNCP_API_CONSULTA,Médio (Específico da Entidade)
365,CAMARA MUNICIPAL DE CONFRESA-MT,37.465.358/0001-08,2025-04-08,Câmara / Poder Legislativo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=37465358000108,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=37465358000108,PNCP_API_CONSULTA,Médio (Específico da Entidade)
366,B2B - SERVIÇOS E TECNOLOGIA LTDA,31.668.209/0001-51,2025-04-16,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=31668209000151,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=31668209000151,PNCP_API_CONSULTA,Médio (Específico da Entidade)
367,MUNICIPIO DE IBITIARA,13.781.828/0001-76,2025-04-30,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=13781828000176,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=13781828000176,PNCP_API_CONSULTA,Médio (Específico da Entidade)
368,I3 SOLUCOES LTDA,03.307.395/0001-68,2025-05-07,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=03307395000168,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=03307395000168,PNCP_API_CONSULTA,Médio (Específico da Entidade)
369,AUTARQUIA DE ENSINO SUPERIOR DE GARANHUNS AESGA,11.224.920/0001-00,2025-05-27,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=11224920000100,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=11224920000100,PNCP_API_CONSULTA,Médio (Específico da Entidade)
370,SECRETARIA DA FAZENDA (PROJETO DE APOIO A M. E A T. DA GESTAO FISCAL- PROFISCO),10.572.014/0010-24,2025-05-30,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=10572014001024,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=10572014001024,PNCP_API_CONSULTA,Médio (Específico da Entidade)
371,SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO,10.572.014/0001-33,2025-06-02,Governo Estadual / Secretaria Central,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=10572014000133,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=10572014000133,PNCP_API_CONSULTA,Médio (Específico da Entidade)
372,MGI MINAS GERAIS PARTICIPACOES S.A,19.296.342/0001-29,2025-06-03,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=19296342000129,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=19296342000129,PNCP_API_CONSULTA,Médio (Específico da Entidade)
373,PREFEITURA MUNICIPAL DE CONFRESA,37.464.716/0001-50,2025-06-04,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=37464716000150,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=37464716000150,PNCP_API_CONSULTA,Médio (Específico da Entidade)
374,TRIBUNAL REGIONAL ELEITORAL DO RIO GRANDE DO SUL,05.885.797/0001-75,2025-06-06,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=05885797000175,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=05885797000175,PNCP_API_CONSULTA,Médio (Específico da Entidade)
375,PROCURADORIA-GERAL DE JUSTIÇA DO ESTADO DE MINAS GERAIS,20.971.057/0001-45,2025-06-09,Governo Estadual / Secretaria Central,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=20971057000145,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=20971057000145,PNCP_API_CONSULTA,Médio (Específico da Entidade)
376,MUNICIPIO DE AFOGADOS DA INGAZEIRA,10.346.096/0001-06,2025-06-10,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=10346096000106,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=10346096000106,PNCP_API_CONSULTA,Médio (Específico da Entidade)
377,EAD SISTEMAS DE GESTAO E TREINAMENTO LTDA,05.671.209/0001-09,2025-06-11,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=05671209000109,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=05671209000109,PNCP_API_CONSULTA,Médio (Específico da Entidade)
378,CATCH TECHNOLOGY AND SERVICES CORPORATION LTDA,48.765.533/0001-90,2025-06-12,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=48765533000190,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=48765533000190,PNCP_API_CONSULTA,Médio (Específico da Entidade)
379,TRIBUNAL REGIONAL ELEITORAL DO TOCANTINS,05.789.902/0001-72,2025-06-25,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=05789902000172,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=05789902000172,PNCP_API_CONSULTA,Médio (Específico da Entidade)
380,CÂMARA MUNICIPAL DE MANAUS,04.503.504/0001-85,2025-06-25,Câmara / Poder Legislativo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=04503504000185,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=04503504000185,PNCP_API_CONSULTA,Médio (Específico da Entidade)
383,ATENA PREPARADORA DE LEILÕES E GESTÃO DE PÁTIOS LTDA,20.089.941/0001-50,2025-07-09,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=20089941000150,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=20089941000150,PNCP_API_CONSULTA,Médio (Específico da Entidade)
385,PLATAFORMA LEILÕES JUDICIAIS,05.358.321/0001-86,2025-08-04,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=05358321000186,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=05358321000186,PNCP_API_CONSULTA,Médio (Específico da Entidade)
386,TRE-BA,05.967.350/0001-45,2025-08-12,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=05967350000145,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=05967350000145,PNCP_API_CONSULTA,Médio (Específico da Entidade)
387,CUBE APPS CONSULTORIA E SOLUCOES LTDA,28.333.626/0001-39,2025-08-20,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=28333626000139,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=28333626000139,PNCP_API_CONSULTA,Médio (Específico da Entidade)
389,TRIBUNAL DE JUSTIÇA DE PERNAMBUCO,11.431.327/0001-34,2025-08-29,Poder Judiciário / Funções Essenciais,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=11431327000134,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=11431327000134,PNCP_API_CONSULTA,Médio (Específico da Entidade)
390,R A BEZERRIL CONTABILIDADE PUBLICA ME,17.347.450/0001-58,2025-09-01,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=17347450000158,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=17347450000158,PNCP_API_CONSULTA,Médio (Específico da Entidade)
392,SECRETARIA DE ADMINISTRACAO DO GOVERNO DO ESTADO DE PE,10.572.022/0001-80,2025-09-16,Governo Estadual / Secretaria Central,Estadual,PE,PE Integrado (SAD PE),https://peintegrado.pe.gov.br,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=10572022000180,WEB_PORTAL,Alto (Estado de Pernambuco)
394,PREFEITURA MUNICIPAL DE UBERLÂNDIA,18.431.312/0006-20,2025-09-17,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=18431312000620,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=18431312000620,PNCP_API_CONSULTA,Médio (Específico da Entidade)
398,PREFEITURA MUNICIPAL DE PRESIDENTE PRUDENTE,55.356.653/0001-08,2025-10-28,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=55356653000108,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=55356653000108,PNCP_API_CONSULTA,Médio (Específico da Entidade)
400,GLOBAL AUCTION ORGANIZACAO DE LEILOES LIMITADA,05.399.791/0001-98,2025-10-31,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=05399791000198,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=05399791000198,PNCP_API_CONSULTA,Médio (Específico da Entidade)
402,ASSEMBLEIA LEGISLATIVA DO ESTADO DO AMAZONAS,04.530.820/0001-46,2025-11-13,Governo Estadual / Secretaria Central,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=04530820000146,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=04530820000146,PNCP_API_CONSULTA,Médio (Específico da Entidade)
403,MUNICÍPIO DE CANDELÁRIA,87.568.911/0001-06,2025-11-13,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=87568911000106,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=87568911000106,PNCP_API_CONSULTA,Médio (Específico da Entidade)
404,SOLAR CONSULTORIA E SERVICOS DE INFORMATICA LTDA,03.551.831/0001-40,2025-11-13,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=03551831000140,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=03551831000140,PNCP_API_CONSULTA,Médio (Específico da Entidade)
406,APOIOTECH LTDA,62.082.219/0001-34,2025-11-25,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=62082219000134,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=62082219000134,PNCP_API_CONSULTA,Médio (Específico da Entidade)
407,G A C MOTA - DIGIMAX,01.261.303/0001-20,2025-11-28,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=01261303000120,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=01261303000120,PNCP_API_CONSULTA,Médio (Específico da Entidade)
408,TRIBUNAL SUPERIOR ELEITORAL,00.509.018/0001-13,2025-11-28,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=00509018000113,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=00509018000113,PNCP_API_CONSULTA,Médio (Específico da Entidade)
411,AIRDOC PUBLICACOES LTDA,08.765.411/0001-80,2025-12-10,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=08765411000180,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=08765411000180,PNCP_API_CONSULTA,Médio (Específico da Entidade)
412,STRING,05.903.125/0001-45,2025-12-12,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=05903125000145,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=05903125000145,PNCP_API_CONSULTA,Médio (Específico da Entidade)
413,MINISTÉRIO PÚBLICO DO ESTADO DO ESPÍRITO SANTO,02.304.470/0001-74,2025-12-12,Poder Judiciário / Funções Essenciais,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=02304470000174,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=02304470000174,PNCP_API_CONSULTA,Médio (Específico da Entidade)
523,CITYNEX SOLUÇÕES EM TECNOLOGIA LTDA,33.626.878/0001-96,2026-01-12,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=33626878000196,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=33626878000196,PNCP_API_CONSULTA,Médio (Específico da Entidade)
635,S3 CONSULTORIA E SISTEMAS LTDA,37.991.280/0001-57,2026-01-19,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=37991280000157,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=37991280000157,PNCP_API_CONSULTA,Médio (Específico da Entidade)
894,E S E S ANDRADE SOLUCOES EM TECNOLOGIA,62.920.663/0001-81,2026-01-30,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=62920663000181,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=62920663000181,PNCP_API_CONSULTA,Médio (Específico da Entidade)
898,SERVENDAS - PLANEJAMENTO E ORGANIZACAO DE EVENTOS LTDA,13.998.559/0001-02,2026-02-02,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=13998559000102,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=13998559000102,PNCP_API_CONSULTA,Médio (Específico da Entidade)
1305,CANAL DE COMPRAS BRASIL,51.153.042/0001-01,2026-02-27,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=51153042000101,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=51153042000101,PNCP_API_CONSULTA,Médio (Específico da Entidade)
1544,PREFEITURA MUNICIPAL DE SALOA,11.455.714/0001-00,2026-03-19,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=11455714000100,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=11455714000100,PNCP_API_CONSULTA,Médio (Específico da Entidade)
1621,WESLEY BEZERRA FARIAS 08744156324,42.148.615/0001-00,2026-03-25,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=42148615000100,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=42148615000100,PNCP_API_CONSULTA,Médio (Específico da Entidade)
1785,CEDRIQUE GUEDES PEREIRA / GUEDES SOLUTIONS,38.084.631/0001-09,2026-04-09,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=38084631000109,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=38084631000109,PNCP_API_CONSULTA,Médio (Específico da Entidade)
2015,FENIX.COM CONTEUDO E TECNOLOGIA LTDA,01.141.809/0001-04,2026-05-04,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=01141809000104,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=01141809000104,PNCP_API_CONSULTA,Médio (Específico da Entidade)
2164,PAGE CREDENCIA,12.904.312/0001-09,2026-05-15,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=12904312000109,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=12904312000109,PNCP_API_CONSULTA,Médio (Específico da Entidade)
2462,PUBLIDOCS TECNOLOGIA PUBLICACAO E SISTEMAS LTDA / PUBLIDOCS,64.063.520/0001-26,2026-06-09,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=64063520000126,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=64063520000126,PNCP_API_CONSULTA,Médio (Específico da Entidade)
2522,MP ASSESSORIA E TECNOLOGIA LTDA,64.265.470/0001-60,2026-06-15,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=64265470000160,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=64265470000160,PNCP_API_CONSULTA,Médio (Específico da Entidade)
2943,49.711.315 DANILO DA SILVA ALVES / SATOR ASSESSORIA CONTÁBIL,49.711.315/0001-36,2026-07-13,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=49711315000136,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=49711315000136,PNCP_API_CONSULTA,Médio (Específico da Entidade)
